Time (ms),%CPU,%MEM
837000,0.0,1.9
837500,0.0,1.9
838000,0.0,1.9
839000,0.0,1.9
839500,0.0,1.9
840000,13.3,1.9
841000,13.3,1.9
841500,6.6,1.9
842000,6.6,1.9
843000,13.3,1.9
843500,6.6,1.9
844000,0.0,1.9
845000,0.0,1.9
845500,0.0,1.9
846000,0.0,1.9
847000,0.0,1.9
847500,0.0,1.9
848000,0.0,1.9
849000,0.0,1.9
849500,0.0,1.9
850000,13.3,1.9
851000,6.6,1.9
851500,6.6,1.9
852000,13.3,1.9
853000,19.9,1.9
853500,19.9,1.9
854000,0.0,1.9
855000,0.0,1.9
855500,6.6,1.9
856000,0.0,1.9
856500,0.0,1.9
857000,0.0,1.9
858000,0.0,1.9
858500,0.0,1.9
859000,0.0,1.9
860000,6.6,1.9
860500,6.6,1.9
861000,6.6,1.9
