Time (ms),%CPU,%MEM
838000,6.6,6.9
839000,13.2,6.9
839500,13.3,6.9
840000,13.3,6.9
841000,13.2,6.9
841500,19.9,6.9
842000,19.9,6.9
843000,26.5,6.9
843500,6.6,6.9
844000,19.9,6.9
844500,6.6,6.9
845000,13.3,6.9
846000,19.9,6.9
846500,33.2,6.9
847000,13.3,6.9
848000,6.6,6.9
848500,13.3,6.9
849000,19.9,6.9
850000,13.3,6.9
850500,19.9,6.9
851000,13.3,6.9
852000,19.9,6.9
852500,26.6,6.9
853000,6.6,6.9
854000,13.3,6.9
854500,19.9,6.9
855000,19.9,6.9
856000,26.6,6.9
856500,33.2,6.9
857000,6.6,6.9
858000,19.9,6.9
858500,13.3,6.9
859000,13.3,6.9
860000,19.9,6.9
860500,19.9,6.9
