Time (ms),%CPU,%MEM
836500,0.0,0.9
837000,0.0,0.9
838000,6.6,0.9
838500,0.0,0.9
839000,6.6,0.9
840000,6.6,0.9
840500,0.0,0.9
841000,6.6,0.9
842000,0.0,0.9
842500,0.0,0.9
843000,0.0,0.9
844000,0.0,0.9
844500,0.0,0.9
845000,13.3,0.9
846000,6.6,0.9
846500,0.0,0.9
847000,6.6,0.9
848000,6.6,0.9
848500,6.6,0.9
849000,6.6,0.9
850000,0.0,0.9
850500,0.0,0.9
851000,6.6,0.9
852000,0.0,0.9
852500,0.0,0.9
853000,0.0,0.9
853500,0.0,0.9
854000,6.6,0.9
855000,0.0,0.9
855500,6.6,0.9
856000,0.0,0.9
857000,0.0,0.9
857500,0.0,0.9
858000,0.0,0.9
859000,0.0,0.9
859500,6.6,0.9
860000,6.6,0.9
